country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
South Sudan,5.27,,,,,4.67,,,,,4.23,,,,,4,,,,,3.92,,,,,3.93,,,,,4.01,,,,,4.1,,,,,4.34,,,,,4.47,,,,,4.63,,,,,4.82,,,,,4.93,,,,,4.8,,,,,4.84,,,,,5.01,,,,,5.29,,,,,5.62,,,,,6.01,,,,,6.45,,,,,7.1,,,,,7.9,,,,,8.79,,,,,9.68,,,,,10.6,,,,,11.6,,,,,12.6,,,,,13.6,,,,,14.6,,,,,15.7,,,,,16.7
Spain,8.79,,,,,9.19,,,,,9.61,,,,,10.4,,,,,11.1,,,,,11.5,,,,,11.7,,,,,12.7,,,,,16.4,,,,,18.2,,,,,18.9,,,,,19.1,,,,,19.9,,,,,22,,,,,24.5,,,,,27.7,,,,,31.2,,,,,35,,,,,38.3,,,,,39.6,,,,,39.5,,,,,38.8,,,,,37.9,,,,,37.5,,,,,37.7,,,,,37.7,,,,,37.6,,,,,37.6,,,,,37.5,,,,,37.6,,,,,37.8
Sri Lanka,9.7,,,,,7.03,,,,,5.71,,,,,5.37,,,,,5.54,,,,,6,,,,,6.49,,,,,7.02,,,,,8.19,,,,,8.66,,,,,8.9,,,,,9.72,,,,,10.8,,,,,12.8,,,,,15.1,,,,,17.4,,,,,19.7,,,,,21.6,,,,,23.8,,,,,25.3,,,,,26.1,,,,,27,,,,,28.1,,,,,29.7,,,,,31.7,,,,,33.3,,,,,34.5,,,,,35.4,,,,,36.1,,,,,36.9,,,,,37.6
St. Lucia,3.73,,,,,3.57,,,,,4.82,,,,,5.22,,,,,5.6,,,,,6.11,,,,,6.52,,,,,6.76,,,,,9.47,,,,,9.83,,,,,9.55,,,,,9.07,,,,,11.3,,,,,12.3,,,,,14,,,,,16.7,,,,,19.5,,,,,21.9,,,,,24.4,,,,,27.1,,,,,29.6,,,,,33.2,,,,,36.3,,,,,38.2,,,,,39,,,,,39.7,,,,,40.2,,,,,40.4,,,,,40.4,,,,,40.3,,,,,40.1
St. Vincent and the Grenadines,4.01,,,,,4.25,,,,,3.91,,,,,5.02,,,,,6.1,,,,,6.71,,,,,6.75,,,,,6.4,,,,,7.45,,,,,8.02,,,,,8.57,,,,,8.58,,,,,8.76,,,,,10.2,,,,,12.6,,,,,15.8,,,,,17.9,,,,,19.6,,,,,21.2,,,,,22.8,,,,,24.4,,,,,26.1,,,,,27.9,,,,,29.3,,,,,31,,,,,32.4,,,,,33.7,,,,,34.8,,,,,35.6,,,,,36.4,,,,,37.1
Sudan,4.92,,,,,4.68,,,,,4.44,,,,,4.25,,,,,4.14,,,,,4.09,,,,,4.05,,,,,4.02,,,,,4.3,,,,,4.41,,,,,4.46,,,,,4.54,,,,,4.81,,,,,5.06,,,,,5.35,,,,,5.67,,,,,6.05,,,,,6.38,,,,,6.7,,,,,7.1,,,,,7.6,,,,,8.39,,,,,9.35,,,,,10.4,,,,,11.3,,,,,12.2,,,,,13,,,,,13.8,,,,,14.6,,,,,15.6,,,,,16.5
Suriname,7.48,,,,,5.55,,,,,5.51,,,,,5.32,,,,,5.01,,,,,5.42,,,,,5.27,,,,,5.71,,,,,6.71,,,,,7.11,,,,,7.66,,,,,7.65,,,,,8.03,,,,,8.67,,,,,9.94,,,,,12.1,,,,,13.7,,,,,15.2,,,,,15.9,,,,,16.8,,,,,17.9,,,,,19.3,,,,,20.8,,,,,22.2,,,,,23.5,,,,,24.9,,,,,26.2,,,,,27.3,,,,,28.3,,,,,29.3,,,,,30.1
Swaziland,3.85,,,,,3.85,,,,,3.8,,,,,3.79,,,,,3.79,,,,,3.77,,,,,3.79,,,,,3.8,,,,,3.87,,,,,4.04,,,,,4.34,,,,,3.97,,,,,3.98,,,,,3.95,,,,,3.92,,,,,3.91,,,,,4.02,,,,,4.25,,,,,4.86,,,,,6.3,,,,,8.47,,,,,10.6,,,,,12.3,,,,,13.7,,,,,15.2,,,,,16.8,,,,,18.6,,,,,20.2,,,,,21.6,,,,,22.9,,,,,24.2
Sweden,12.6,,,,,13.3,,,,,14.2,,,,,15.1,,,,,16.1,,,,,17.1,,,,,17.6,,,,,18.1,,,,,20.2,,,,,19.5,,,,,19.8,,,,,21.4,,,,,23,,,,,23.6,,,,,24.5,,,,,25.7,,,,,27.1,,,,,28,,,,,28.3,,,,,28.6,,,,,29.5,,,,,30.7,,,,,30.5,,,,,30.5,,,,,30.9,,,,,31.4,,,,,32,,,,,32.5,,,,,33,,,,,33.4,,,,,33.9
Switzerland,11.7,,,,,11.8,,,,,12.1,,,,,12.2,,,,,12.8,,,,,13.6,,,,,13.9,,,,,14.2,,,,,16.5,,,,,16.6,,,,,17.5,,,,,18.9,,,,,20.7,,,,,21.6,,,,,23.8,,,,,26.7,,,,,29.4,,,,,30.8,,,,,31.7,,,,,32.8,,,,,33.6,,,,,34,,,,,34,,,,,33.8,,,,,33.9,,,,,34.2,,,,,34.7,,,,,35.2,,,,,35.7,,,,,36.2,,,,,36.7
Syria,6.95,,,,,6.53,,,,,5.82,,,,,5.18,,,,,4.64,,,,,4.23,,,,,4.04,,,,,4.12,,,,,4.55,,,,,4.59,,,,,4.46,,,,,4.83,,,,,4.91,,,,,5.85,,,,,6.82,,,,,7.51,,,,,8.48,,,,,9.56,,,,,11.1,,,,,12.9,,,,,14.6,,,,,16.2,,,,,18.4,,,,,21,,,,,23.5,,,,,25.7,,,,,27.4,,,,,28.8,,,,,30.1,,,,,31.3,,,,,32.5
Tajikistan,7.33,,,,,7.11,,,,,6.89,,,,,6.65,,,,,6.01,,,,,5.2,,,,,4.42,,,,,4,,,,,5.31,,,,,5.28,,,,,5.38,,,,,5.13,,,,,4.89,,,,,5.22,,,,,5.94,,,,,6.84,,,,,7.65,,,,,8.39,,,,,9.11,,,,,10.2,,,,,11.9,,,,,13.4,,,,,14.5,,,,,15.1,,,,,16.2,,,,,18,,,,,19.8,,,,,21.3,,,,,22.6,,,,,24,,,,,25.5
Tanzania,3.3,,,,,3.39,,,,,3.47,,,,,3.53,,,,,3.59,,,,,3.63,,,,,3.68,,,,,3.71,,,,,3.97,,,,,4,,,,,4.03,,,,,4.36,,,,,4.4,,,,,4.23,,,,,4.27,,,,,4.4,,,,,4.67,,,,,5.1,,,,,5.59,,,,,6.11,,,,,6.63,,,,,7.24,,,,,7.96,,,,,8.82,,,,,9.86,,,,,11,,,,,12.1,,,,,13.2,,,,,14.4,,,,,15.6,,,,,16.8
Thailand,4.16,,,,,4.23,,,,,4.41,,,,,4.5,,,,,4.53,,,,,4.55,,,,,4.7,,,,,5.11,,,,,6.7,,,,,7.85,,,,,9.12,,,,,10.3,,,,,11.9,,,,,14.3,,,,,17.6,,,,,21.1,,,,,24.6,,,,,27.6,,,,,29.9,,,,,31.1,,,,,31.9,,,,,33.1,,,,,34.6,,,,,35.6,,,,,36.5,,,,,37.1,,,,,37.2,,,,,37.1,,,,,37,,,,,37,,,,,37
Timor-Leste,4.69,,,,,3.79,,,,,3.48,,,,,3.58,,,,,3.75,,,,,4.01,,,,,2.85,,,,,2.76,,,,,2.92,,,,,3.23,,,,,3.6,,,,,3.96,,,,,4.77,,,,,5.04,,,,,5.26,,,,,5.52,,,,,5.93,,,,,6.41,,,,,5.78,,,,,5.98,,,,,6.16,,,,,6.81,,,,,8.51,,,,,9.84,,,,,11.5,,,,,13.2,,,,,14.9,,,,,16.6,,,,,18.4,,,,,20.3,,,,,22.1
Togo,6.6,,,,,5.45,,,,,4.74,,,,,4.34,,,,,4.19,,,,,4.17,,,,,4.16,,,,,4.12,,,,,4.3,,,,,4.33,,,,,4.22,,,,,4.16,,,,,4.13,,,,,4.22,,,,,4.39,,,,,4.66,,,,,5.06,,,,,5.63,,,,,6.31,,,,,7.01,,,,,7.66,,,,,8.18,,,,,8.75,,,,,9.56,,,,,10.5,,,,,11.4,,,,,12.2,,,,,13,,,,,13.8,,,,,14.6,,,,,15.5
Tonga,2.58,,,,,3.58,,,,,4.33,,,,,4.08,,,,,3.78,,,,,4.18,,,,,4.89,,,,,5.22,,,,,6.43,,,,,7.19,,,,,7.25,,,,,7.34,,,,,6.98,,,,,6.87,,,,,7.62,,,,,8.05,,,,,8.68,,,,,9.6,,,,,9.99,,,,,10.3,,,,,10.5,,,,,11.8,,,,,13.7,,,,,15.9,,,,,18,,,,,19.5,,,,,20.4,,,,,21.5,,,,,22.8,,,,,24.4,,,,,26
Trinidad and Tobago,5.15,,,,,5.02,,,,,5.06,,,,,5.07,,,,,6.06,,,,,6.86,,,,,7.02,,,,,6.82,,,,,7.45,,,,,7.67,,,,,8.44,,,,,9.63,,,,,11.3,,,,,13,,,,,15,,,,,17.1,,,,,18,,,,,18.9,,,,,20.3,,,,,23,,,,,24.9,,,,,25.4,,,,,25.1,,,,,25.2,,,,,26,,,,,27.1,,,,,27.8,,,,,28.1,,,,,28.3,,,,,28.6,,,,,29.1
Tunisia,5.48,,,,,5.16,,,,,5.16,,,,,5.08,,,,,5.36,,,,,5.73,,,,,5.79,,,,,6.5,,,,,7.33,,,,,8.76,,,,,9.61,,,,,9.75,,,,,9.77,,,,,11,,,,,12.6,,,,,14.6,,,,,16.4,,,,,18,,,,,19.8,,,,,22,,,,,24.3,,,,,25.8,,,,,26.8,,,,,27.3,,,,,28.2,,,,,30.1,,,,,31.8,,,,,32.9,,,,,33.6,,,,,34,,,,,34.4
Turkey,3.98,,,,,3.74,,,,,4.32,,,,,5.01,,,,,5.37,,,,,6.12,,,,,5.54,,,,,5.49,,,,,6.53,,,,,7.66,,,,,8.39,,,,,8.83,,,,,9.36,,,,,10.1,,,,,11.3,,,,,13.1,,,,,15,,,,,17.3,,,,,19.7,,,,,22.2,,,,,24.4,,,,,26.4,,,,,28.4,,,,,30.2,,,,,31.7,,,,,33,,,,,34.2,,,,,35.1,,,,,35.7,,,,,36.3,,,,,36.8
Turkmenistan,9.04,,,,,7.94,,,,,6.77,,,,,6.09,,,,,5.5,,,,,4.91,,,,,4.11,,,,,3.86,,,,,4.9,,,,,5.08,,,,,5.55,,,,,5.22,,,,,5.29,,,,,5.87,,,,,6.93,,,,,8.02,,,,,9.11,,,,,10,,,,,11,,,,,12.1,,,,,13.7,,,,,15.1,,,,,15.3,,,,,15.5,,,,,16.1,,,,,17.9,,,,,19.5,,,,,20.6,,,,,21.3,,,,,21.9,,,,,22.8
Uganda,4.21,,,,,3.88,,,,,3.75,,,,,3.74,,,,,3.74,,,,,3.78,,,,,3.81,,,,,3.83,,,,,4,,,,,3.86,,,,,3.45,,,,,3.21,,,,,3,,,,,2.88,,,,,2.81,,,,,2.9,,,,,3.2,,,,,3.67,,,,,4.22,,,,,4.8,,,,,5.45,,,,,6.21,,,,,7.1,,,,,8.16,,,,,9.35,,,,,10.6,,,,,11.9,,,,,13.3,,,,,14.8,,,,,16.2,,,,,17.7
Ukraine,7.88,,,,,7.9,,,,,7.74,,,,,8.46,,,,,9.62,,,,,10.3,,,,,9.65,,,,,9.96,,,,,13.3,,,,,13.7,,,,,16,,,,,15.6,,,,,16.2,,,,,17.5,,,,,18.8,,,,,20,,,,,20.5,,,,,21.5,,,,,23.2,,,,,25.6,,,,,28,,,,,28.5,,,,,27.7,,,,,26.7,,,,,27.1,,,,,27.9,,,,,28.7,,,,,29.4,,,,,29.8,,,,,30,,,,,30.4
United Arab Emirates,5.16,,,,,5.06,,,,,4.91,,,,,2.37,,,,,1.88,,,,,2.35,,,,,1.64,,,,,1.73,,,,,1.72,,,,,1.66,,,,,1.58,,,,,1.64,,,,,1.49,,,,,1.88,,,,,3.19,,,,,5.7,,,,,8.42,,,,,11.8,,,,,14.2,,,,,15.5,,,,,17.1,,,,,19,,,,,21.6,,,,,24.1,,,,,26.6,,,,,28.7,,,,,29.6,,,,,30.2,,,,,30.7,,,,,31.2,,,,,31.8
United Kingdom,12.7,,,,,12.6,,,,,12.8,,,,,13.6,,,,,14.5,,,,,15.3,,,,,15.4,,,,,15.9,,,,,18,,,,,18.2,,,,,18.6,,,,,19.2,,,,,21.1,,,,,22.1,,,,,23.4,,,,,25.2,,,,,26.9,,,,,27.8,,,,,28.5,,,,,29.3,,,,,30.2,,,,,30.8,,,,,31,,,,,31.1,,,,,31.7,,,,,32.4,,,,,33.1,,,,,33.7,,,,,34.2,,,,,34.6,,,,,35.1
United States,10.9,,,,,11.1,,,,,10.9,,,,,11.1,,,,,11.3,,,,,11.5,,,,,12.4,,,,,12.6,,,,,14.5,,,,,14.2,,,,,14.1,,,,,14.8,,,,,16.6,,,,,18.9,,,,,21.2,,,,,23.2,,,,,24.4,,,,,24.9,,,,,25.3,,,,,25.8,,,,,26.7,,,,,27.7,,,,,28.4,,,,,29.1,,,,,29.8,,,,,30.2,,,,,30.7,,,,,31.2,,,,,31.7,,,,,32.1,,,,,32.6
Uruguay,10,,,,,9.84,,,,,9.82,,,,,10.2,,,,,10.7,,,,,11.7,,,,,12,,,,,12.5,,,,,14.6,,,,,14.9,,,,,14.8,,,,,15.1,,,,,15.5,,,,,16.2,,,,,17.1,,,,,18.2,,,,,19.2,,,,,20.6,,,,,22.3,,,,,23.4,,,,,25,,,,,26.9,,,,,28.5,,,,,29.9,,,,,31,,,,,32,,,,,32.9,,,,,33.7,,,,,34.3,,,,,34.9,,,,,35.4
Uzbekistan,9.25,,,,,8.64,,,,,8.23,,,,,7.47,,,,,6.68,,,,,5.71,,,,,4.57,,,,,4.03,,,,,5.35,,,,,5.53,,,,,5.94,,,,,5.79,,,,,5.45,,,,,6.3,,,,,7.64,,,,,9.14,,,,,10.2,,,,,11.5,,,,,12.9,,,,,14.8,,,,,17.3,,,,,19.7,,,,,21,,,,,21.5,,,,,22.7,,,,,24.4,,,,,26,,,,,27.2,,,,,28,,,,,28.8,,,,,29.8
Vanuatu,3.8,,,,,3.63,,,,,3.52,,,,,3.49,,,,,4.85,,,,,4.68,,,,,4.61,,,,,4.88,,,,,5.73,,,,,5.61,,,,,5.39,,,,,5.36,,,,,5.78,,,,,6.31,,,,,6.73,,,,,7.53,,,,,8.18,,,,,8.92,,,,,9.91,,,,,11.3,,,,,12.7,,,,,13.5,,,,,14.9,,,,,16,,,,,17.7,,,,,19.1,,,,,20.6,,,,,22,,,,,23.4,,,,,24.8,,,,,26.1
Venezuela,3.43,,,,,3.37,,,,,3.48,,,,,3.62,,,,,3.82,,,,,4.13,,,,,4.43,,,,,4.68,,,,,5.27,,,,,5.56,,,,,6.08,,,,,6.76,,,,,7.57,,,,,8.59,,,,,9.99,,,,,11.8,,,,,13.5,,,,,14.9,,,,,16.3,,,,,18,,,,,19.8,,,,,21.5,,,,,23.1,,,,,24.6,,,,,26.3,,,,,27.8,,,,,29.2,,,,,30.5,,,,,31.6,,,,,32.5,,,,,33.3
Vietnam,6.08,,,,,6.21,,,,,6.3,,,,,6.6,,,,,6.48,,,,,5.97,,,,,6.09,,,,,6.13,,,,,6.78,,,,,7.03,,,,,7.09,,,,,6.92,,,,,6.99,,,,,8.31,,,,,10.4,,,,,12.8,,,,,15.3,,,,,17.8,,,,,20.2,,,,,22.8,,,,,25.5,,,,,28,,,,,28.7,,,,,29.1,,,,,29.9,,,,,31,,,,,31.9,,,,,32.7,,,,,33.1,,,,,33.2,,,,,33.4
Yemen,5.47,,,,,4.98,,,,,4.64,,,,,4.37,,,,,4.21,,,,,4.06,,,,,3.75,,,,,3.43,,,,,3.32,,,,,4.49,,,,,4.14,,,,,4.02,,,,,4.12,,,,,4.21,,,,,4.36,,,,,4.48,,,,,4.66,,,,,5.13,,,,,6.15,,,,,7.48,,,,,9.14,,,,,11,,,,,12.4,,,,,13.7,,,,,15.1,,,,,16.8,,,,,18.5,,,,,20.1,,,,,21.6,,,,,23,,,,,24.3
Zambia,4.05,,,,,3.75,,,,,3.71,,,,,3.69,,,,,3.76,,,,,3.8,,,,,3.78,,,,,3.72,,,,,3.89,,,,,3.79,,,,,3.65,,,,,3.5,,,,,3.35,,,,,3.2,,,,,3.16,,,,,3.29,,,,,3.61,,,,,4.16,,,,,4.82,,,,,5.48,,,,,6.14,,,,,6.83,,,,,7.64,,,,,8.54,,,,,9.42,,,,,10.3,,,,,11.2,,,,,12.2,,,,,13.2,,,,,14.2,,,,,15.3
Zimbabwe,4.56,,,,,4.62,,,,,4.54,,,,,4.41,,,,,4.23,,,,,4.08,,,,,4.11,,,,,3.94,,,,,4.25,,,,,4.25,,,,,4.18,,,,,4.08,,,,,3.73,,,,,3.62,,,,,3.56,,,,,3.63,,,,,3.91,,,,,4.59,,,,,5.74,,,,,7.25,,,,,8.78,,,,,10.3,,,,,11.6,,,,,13,,,,,14.7,,,,,16.8,,,,,18.6,,,,,20.1,,,,,21.6,,,,,23,,,,,24.4
