country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
St. Vincent and the Grenadines,6.86,,,,,6.49,,,,,6.59,,,,,6.99,,,,,7.87,,,,,8.5,,,,,8.04,,,,,7.24,,,,,9.67,,,,,10,,,,,10.8,,,,,10.3,,,,,10.3,,,,,11.7,,,,,13.8,,,,,16.8,,,,,18.8,,,,,20.7,,,,,22.8,,,,,25,,,,,27.1,,,,,29.2,,,,,31.3,,,,,32.9,,,,,34.7,,,,,36.2,,,,,37.5,,,,,38.6,,,,,39.3,,,,,39.9,,,,,40.4
Sudan,5.32,,,,,5.18,,,,,4.93,,,,,4.78,,,,,4.68,,,,,4.57,,,,,4.5,,,,,4.46,,,,,4.86,,,,,5,,,,,5.07,,,,,5.17,,,,,5.4,,,,,5.69,,,,,6.04,,,,,6.42,,,,,6.87,,,,,7.34,,,,,7.89,,,,,8.48,,,,,9.07,,,,,9.93,,,,,11,,,,,12.2,,,,,13.3,,,,,14.4,,,,,15.5,,,,,16.6,,,,,17.7,,,,,18.9,,,,,20.1
Suriname,7.41,,,,,7.25,,,,,5.52,,,,,5.52,,,,,5.48,,,,,5.52,,,,,5.59,,,,,6.25,,,,,7.88,,,,,8.62,,,,,8.74,,,,,9.41,,,,,10.2,,,,,11.2,,,,,12.6,,,,,15,,,,,16.8,,,,,18.9,,,,,20.1,,,,,21.6,,,,,22.9,,,,,24.6,,,,,26.1,,,,,27.3,,,,,28.6,,,,,29.9,,,,,31.1,,,,,32.1,,,,,33.1,,,,,33.9,,,,,34.5
Swaziland,4.88,,,,,4.85,,,,,4.7,,,,,4.66,,,,,4.63,,,,,4.61,,,,,4.57,,,,,4.5,,,,,4.65,,,,,4.84,,,,,4.96,,,,,5.2,,,,,5.32,,,,,5.54,,,,,5.89,,,,,6.32,,,,,6.72,,,,,7.04,,,,,7.7,,,,,9.09,,,,,11.2,,,,,13.4,,,,,15.4,,,,,17.1,,,,,18.9,,,,,20.9,,,,,22.8,,,,,24.6,,,,,26.1,,,,,27.5,,,,,28.9
Sweden,14,,,,,15,,,,,16.1,,,,,17.3,,,,,18.4,,,,,19.5,,,,,20.1,,,,,20.6,,,,,25.3,,,,,24.6,,,,,24.6,,,,,25.5,,,,,26.7,,,,,26.8,,,,,27.3,,,,,28.2,,,,,29.4,,,,,30.2,,,,,30.4,,,,,30.6,,,,,31.3,,,,,32.5,,,,,32.2,,,,,32.2,,,,,32.7,,,,,33.2,,,,,33.8,,,,,34.4,,,,,34.8,,,,,35.2,,,,,35.7
Switzerland,13.7,,,,,14.2,,,,,14.9,,,,,15.3,,,,,16.2,,,,,17,,,,,17.2,,,,,17.5,,,,,22.2,,,,,22.2,,,,,22.7,,,,,23.6,,,,,24.9,,,,,25.4,,,,,26.9,,,,,29.4,,,,,31.9,,,,,33.3,,,,,34.2,,,,,35.5,,,,,36.4,,,,,36.8,,,,,36.8,,,,,36.6,,,,,36.6,,,,,36.9,,,,,37.4,,,,,37.9,,,,,38.4,,,,,38.9,,,,,39.4
Syria,6.21,,,,,5.82,,,,,5.3,,,,,4.93,,,,,4.65,,,,,4.45,,,,,4.37,,,,,4.34,,,,,4.87,,,,,5.11,,,,,5.12,,,,,5.06,,,,,5.28,,,,,6.89,,,,,8.35,,,,,9.09,,,,,10.2,,,,,11.6,,,,,13.5,,,,,15.6,,,,,17.5,,,,,19,,,,,21.2,,,,,23.8,,,,,26.4,,,,,28.7,,,,,30.4,,,,,32,,,,,33.4,,,,,34.8,,,,,36.1
Tajikistan,6.77,,,,,6.7,,,,,7.01,,,,,7.44,,,,,7.42,,,,,6.85,,,,,6.36,,,,,6.09,,,,,7.16,,,,,6.49,,,,,5.8,,,,,5.08,,,,,4.97,,,,,5.71,,,,,6.99,,,,,8.41,,,,,9.72,,,,,10.9,,,,,11.8,,,,,13.2,,,,,15.3,,,,,16.9,,,,,18.2,,,,,18.9,,,,,20.1,,,,,21.9,,,,,23.6,,,,,25,,,,,26.2,,,,,27.4,,,,,28.8
Tanzania,3.91,,,,,4.02,,,,,4.1,,,,,4.17,,,,,4.22,,,,,4.26,,,,,4.31,,,,,4.34,,,,,4.71,,,,,4.76,,,,,4.84,,,,,4.78,,,,,5,,,,,5.06,,,,,5.12,,,,,5.22,,,,,5.43,,,,,5.82,,,,,6.38,,,,,7.04,,,,,7.75,,,,,8.51,,,,,9.28,,,,,10.3,,,,,11.4,,,,,12.6,,,,,13.8,,,,,15,,,,,16.2,,,,,17.5,,,,,18.8
Thailand,5.12,,,,,5.12,,,,,5.24,,,,,5.3,,,,,5.35,,,,,5.37,,,,,5.44,,,,,5.77,,,,,7.65,,,,,9.07,,,,,10.6,,,,,12,,,,,13.9,,,,,16.9,,,,,20.6,,,,,24.7,,,,,28.9,,,,,32.7,,,,,35.5,,,,,37.2,,,,,38.1,,,,,39.4,,,,,40.6,,,,,41.3,,,,,41.7,,,,,42,,,,,41.9,,,,,41.6,,,,,41.4,,,,,41.3,,,,,41.1
Timor-Leste,6.03,,,,,4.94,,,,,4.69,,,,,4.76,,,,,4.36,,,,,4.38,,,,,3.14,,,,,3.03,,,,,3.38,,,,,3.76,,,,,4.29,,,,,4.64,,,,,5.45,,,,,5.68,,,,,5.89,,,,,6.14,,,,,6.62,,,,,7.23,,,,,6.73,,,,,7.02,,,,,7.28,,,,,7.98,,,,,9.74,,,,,11.2,,,,,13,,,,,14.9,,,,,16.7,,,,,18.5,,,,,20.4,,,,,22.3,,,,,24
Togo,6.25,,,,,5.52,,,,,5.13,,,,,4.95,,,,,4.93,,,,,4.99,,,,,4.96,,,,,4.91,,,,,5.14,,,,,5.11,,,,,4.89,,,,,4.75,,,,,4.69,,,,,4.8,,,,,4.99,,,,,5.3,,,,,5.74,,,,,6.35,,,,,7.08,,,,,7.82,,,,,8.52,,,,,9.08,,,,,9.7,,,,,10.6,,,,,11.6,,,,,12.7,,,,,13.6,,,,,14.6,,,,,15.6,,,,,16.6,,,,,17.7
Tonga,3.32,,,,,4.43,,,,,5.32,,,,,4.7,,,,,4.11,,,,,4.33,,,,,4.83,,,,,5.53,,,,,7.61,,,,,8.74,,,,,9.26,,,,,9.25,,,,,9.01,,,,,9.41,,,,,10.5,,,,,11.2,,,,,12.2,,,,,13.5,,,,,14.4,,,,,15,,,,,15,,,,,16,,,,,17.3,,,,,18.9,,,,,20.8,,,,,22.2,,,,,23.2,,,,,24.2,,,,,25.5,,,,,27,,,,,28.5
Trinidad and Tobago,5.74,,,,,5.25,,,,,5.11,,,,,5.27,,,,,6.37,,,,,7.16,,,,,7.59,,,,,7.71,,,,,9.15,,,,,9.69,,,,,10.7,,,,,12,,,,,13.6,,,,,15.4,,,,,17.8,,,,,20.7,,,,,22.3,,,,,24,,,,,25.9,,,,,29.2,,,,,31.6,,,,,32.4,,,,,32.3,,,,,32.6,,,,,33.3,,,,,34.2,,,,,34.6,,,,,34.7,,,,,34.7,,,,,34.7,,,,,35
Tunisia,6.64,,,,,6.02,,,,,5.84,,,,,5.5,,,,,5.36,,,,,5.48,,,,,5.47,,,,,6.43,,,,,7.62,,,,,8.71,,,,,9.67,,,,,10.3,,,,,11,,,,,12.4,,,,,14.2,,,,,16.4,,,,,18.9,,,,,21,,,,,23.5,,,,,26.2,,,,,28.6,,,,,30.1,,,,,30.6,,,,,30.7,,,,,31.1,,,,,32.5,,,,,33.8,,,,,34.7,,,,,35.2,,,,,35.5,,,,,36
Turkey,6.14,,,,,6.05,,,,,6.49,,,,,6.43,,,,,6.67,,,,,6.93,,,,,6.48,,,,,6.53,,,,,7.98,,,,,8.89,,,,,9.5,,,,,10.3,,,,,11.3,,,,,12.8,,,,,14.5,,,,,16.7,,,,,18.9,,,,,21.4,,,,,24,,,,,26.5,,,,,28.7,,,,,30.5,,,,,32.4,,,,,34,,,,,35.3,,,,,36.6,,,,,37.7,,,,,38.6,,,,,39.3,,,,,39.9,,,,,40.4
Turkmenistan,8.82,,,,,7.9,,,,,7.31,,,,,7.32,,,,,7.38,,,,,7.15,,,,,6.5,,,,,6.37,,,,,7.42,,,,,7.22,,,,,7.54,,,,,6.88,,,,,6.85,,,,,7.73,,,,,9.23,,,,,10.9,,,,,12.2,,,,,13.4,,,,,14.7,,,,,16.1,,,,,18,,,,,19.8,,,,,20.3,,,,,20.9,,,,,21.6,,,,,23.6,,,,,25.3,,,,,26.6,,,,,27.4,,,,,28.2,,,,,29.2
Uganda,4.68,,,,,4.34,,,,,4.2,,,,,4.19,,,,,4.22,,,,,4.24,,,,,4.27,,,,,4.3,,,,,4.6,,,,,4.53,,,,,4.17,,,,,3.98,,,,,3.85,,,,,3.82,,,,,3.79,,,,,3.85,,,,,4.05,,,,,4.43,,,,,4.94,,,,,5.54,,,,,6.23,,,,,7.06,,,,,8.03,,,,,9.16,,,,,10.4,,,,,11.8,,,,,13.2,,,,,14.7,,,,,16.2,,,,,17.8,,,,,19.3
Ukraine,11.2,,,,,11,,,,,11.5,,,,,13.3,,,,,15.2,,,,,17.2,,,,,16.9,,,,,17.8,,,,,22.7,,,,,22.3,,,,,24.7,,,,,24.5,,,,,25,,,,,26.8,,,,,28.5,,,,,30.3,,,,,31.3,,,,,32.7,,,,,34.5,,,,,36.6,,,,,38.6,,,,,38.8,,,,,37.7,,,,,36.2,,,,,35.9,,,,,35.9,,,,,35.9,,,,,35.8,,,,,35.7,,,,,35.7,,,,,35.8
United Arab Emirates,5.7,,,,,5.66,,,,,5.52,,,,,3.94,,,,,2.61,,,,,3.48,,,,,2.54,,,,,2.32,,,,,2.33,,,,,2.07,,,,,2.01,,,,,1.81,,,,,1.69,,,,,2.17,,,,,3.14,,,,,4.96,,,,,7.41,,,,,10.8,,,,,14.6,,,,,18.7,,,,,21.6,,,,,23.1,,,,,24.4,,,,,25.8,,,,,27.4,,,,,28.9,,,,,29.8,,,,,30.6,,,,,31.3,,,,,32,,,,,32.7
United Kingdom,15.5,,,,,16.4,,,,,17.1,,,,,17.8,,,,,18.5,,,,,19.2,,,,,19.1,,,,,19.2,,,,,23.6,,,,,23.2,,,,,22.9,,,,,23.2,,,,,24.2,,,,,24.9,,,,,26.1,,,,,27.9,,,,,29.7,,,,,30.6,,,,,31.2,,,,,32.1,,,,,32.8,,,,,33.3,,,,,33.3,,,,,33.2,,,,,33.7,,,,,34.3,,,,,34.9,,,,,35.4,,,,,35.8,,,,,36.3,,,,,36.8
United States,11.7,,,,,12.3,,,,,12.6,,,,,13.2,,,,,13.8,,,,,14.3,,,,,15,,,,,15.4,,,,,19.1,,,,,18.6,,,,,18.2,,,,,18.5,,,,,20.1,,,,,22.2,,,,,24.5,,,,,26.3,,,,,27.3,,,,,27.9,,,,,28.1,,,,,28.5,,,,,29,,,,,29.7,,,,,30.3,,,,,30.9,,,,,31.5,,,,,31.9,,,,,32.3,,,,,32.9,,,,,33.4,,,,,33.8,,,,,34.3
Uruguay,10.7,,,,,10.8,,,,,11,,,,,11.4,,,,,12,,,,,13.3,,,,,13.8,,,,,14.6,,,,,18.4,,,,,19.3,,,,,19.7,,,,,20.4,,,,,21.2,,,,,21.9,,,,,23,,,,,24.1,,,,,24.9,,,,,26.2,,,,,27.7,,,,,28.7,,,,,30,,,,,31.6,,,,,33,,,,,34.1,,,,,35,,,,,35.9,,,,,36.7,,,,,37.4,,,,,38,,,,,38.5,,,,,39
Uzbekistan,8.32,,,,,8.52,,,,,9.37,,,,,9.47,,,,,8.81,,,,,8.34,,,,,7.22,,,,,6.77,,,,,7.9,,,,,7.71,,,,,7.73,,,,,7.31,,,,,6.91,,,,,7.82,,,,,9.49,,,,,11.6,,,,,13.2,,,,,15,,,,,16.8,,,,,19.1,,,,,21.9,,,,,24.6,,,,,26.1,,,,,26.8,,,,,28.1,,,,,29.8,,,,,31.2,,,,,32.2,,,,,32.9,,,,,33.5,,,,,34.2
Vanuatu,4.32,,,,,4.09,,,,,3.93,,,,,3.87,,,,,3.56,,,,,3.56,,,,,3.66,,,,,4.02,,,,,4.82,,,,,4.78,,,,,4.68,,,,,5.01,,,,,5.72,,,,,6.63,,,,,7.4,,,,,8.78,,,,,9.86,,,,,10.9,,,,,12,,,,,13.4,,,,,15.2,,,,,16.5,,,,,17.8,,,,,19,,,,,20.6,,,,,21.9,,,,,23.2,,,,,24.5,,,,,25.8,,,,,27.1,,,,,28.3
Venezuela,3.64,,,,,3.53,,,,,3.59,,,,,3.72,,,,,4.02,,,,,4.46,,,,,4.88,,,,,5.24,,,,,6.1,,,,,6.49,,,,,7.12,,,,,7.96,,,,,8.95,,,,,10.2,,,,,11.8,,,,,14,,,,,16,,,,,17.7,,,,,19.5,,,,,21.4,,,,,23.6,,,,,25.5,,,,,27.2,,,,,28.8,,,,,30.4,,,,,31.9,,,,,33.3,,,,,34.5,,,,,35.5,,,,,36.4,,,,,37.2
Vietnam,7.14,,,,,7.63,,,,,7.9,,,,,8.31,,,,,8.3,,,,,7.9,,,,,7.93,,,,,7.97,,,,,9.5,,,,,9.9,,,,,10.1,,,,,10.3,,,,,10.7,,,,,12.2,,,,,14.6,,,,,17.1,,,,,19.7,,,,,22.5,,,,,25.3,,,,,28.1,,,,,31,,,,,33.5,,,,,34.2,,,,,34.5,,,,,35,,,,,35.7,,,,,36.3,,,,,36.9,,,,,37.2,,,,,37.3,,,,,37.6
Yemen,6.3,,,,,5.85,,,,,5.48,,,,,5.16,,,,,4.96,,,,,4.85,,,,,4.61,,,,,4.35,,,,,4.42,,,,,4.68,,,,,4.51,,,,,4.46,,,,,4.65,,,,,4.81,,,,,5.03,,,,,5.42,,,,,5.79,,,,,6.18,,,,,7.18,,,,,8.66,,,,,10.6,,,,,12.7,,,,,14.5,,,,,16.2,,,,,18,,,,,20,,,,,22.1,,,,,24,,,,,25.9,,,,,27.6,,,,,29.1
Zambia,4.3,,,,,4.11,,,,,4.15,,,,,4.25,,,,,4.31,,,,,4.32,,,,,4.29,,,,,4.28,,,,,4.6,,,,,4.56,,,,,4.45,,,,,4.37,,,,,4.29,,,,,4.22,,,,,4.2,,,,,4.31,,,,,4.58,,,,,5.11,,,,,5.81,,,,,6.54,,,,,7.28,,,,,8.07,,,,,8.99,,,,,10,,,,,11,,,,,12,,,,,13,,,,,14.1,,,,,15.2,,,,,16.3,,,,,17.4
Zimbabwe,5.62,,,,,5.55,,,,,5.39,,,,,5.16,,,,,4.88,,,,,4.64,,,,,4.63,,,,,4.42,,,,,4.87,,,,,4.95,,,,,4.98,,,,,4.99,,,,,4.75,,,,,4.83,,,,,4.93,,,,,5.09,,,,,5.34,,,,,5.94,,,,,7.15,,,,,8.83,,,,,10.5,,,,,12.1,,,,,13.6,,,,,15.1,,,,,16.9,,,,,19.1,,,,,21.1,,,,,22.8,,,,,24.5,,,,,26,,,,,27.6
